# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Sun Feb 22 16:37:05 CET 2015
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: DECAM (ABmags)
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00020	Y = 0.24900	[M/H] = -1.890	eta_R = 0.200	Age = 	1.2000e+10 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    DECam-u DES-g   DES-r   DES-i   DES-z   DES-Y	int_IMF	stage
	0.000200	10.0792	0.80257058	0.7400	1.7805	3.7760	2.5826	0.319	1.558	0.589	0.279	0.200	0.183	0.187	3.07298040	4
	0.000200	10.0792	0.80263203	0.7400	1.7804	3.7741	2.5751	0.319	1.567	0.597	0.279	0.197	0.178	0.181	3.07300687	4
	0.000200	10.0792	0.80268830	0.7399	1.7961	3.7667	2.5297	0.280	1.572	0.586	0.239	0.144	0.118	0.118	3.07303095	4
	0.000200	10.0792	0.80274391	0.7398	1.8174	3.7594	2.4794	0.227	1.562	0.561	0.186	0.078	0.045	0.041	3.07305503	4
	0.000200	10.0792	0.80278128	0.7398	1.8432	3.7525	2.4258	0.162	1.540	0.524	0.121	0.002	-0.039	-0.047	3.07307100	4
	0.000200	10.0792	0.80280292	0.7397	1.8725	3.7456	2.3691	0.089	1.522	0.480	0.049	-0.083	-0.131	-0.142	3.07308030	4
	0.000200	10.0792	0.80281371	0.7397	1.9045	3.7391	2.3111	0.009	1.501	0.430	-0.030	-0.173	-0.228	-0.243	3.07308483	4
	0.000200	10.0792	0.80281872	0.7397	1.9365	3.7336	2.2568	-0.071	1.472	0.375	-0.108	-0.261	-0.323	-0.341	3.07308722	4
	0.000200	10.0792	0.80282140	0.7397	1.9710	3.7285	2.2020	-0.158	1.433	0.312	-0.193	-0.356	-0.423	-0.443	3.07308817	4
	0.000200	10.0792	0.80282289	0.7397	2.0054	3.7244	2.1511	-0.243	1.389	0.246	-0.278	-0.448	-0.520	-0.542	3.07308888	5
	0.000200	10.0792	0.80282301	0.7397	2.0081	3.7241	2.1472	-0.250	1.386	0.241	-0.284	-0.455	-0.527	-0.550	3.07308888	7
	0.000200	10.0792	0.80282402	0.7396	2.0473	3.7204	2.0932	-0.348	1.339	0.164	-0.380	-0.558	-0.634	-0.659	3.07308936	7
	0.000200	10.0792	0.80282491	0.7396	2.0842	3.7173	2.0439	-0.441	1.289	0.089	-0.470	-0.654	-0.734	-0.761	3.07308984	7
	0.000200	10.0792	0.80282581	0.7396	2.1179	3.7147	1.9999	-0.525	1.241	0.020	-0.553	-0.741	-0.825	-0.853	3.07309008	7
	0.000200	10.0792	0.80282670	0.7396	2.1400	3.7131	1.9716	-0.580	1.209	-0.026	-0.607	-0.799	-0.884	-0.913	3.07309055	7
	0.000200	10.0792	0.80282807	0.7396	2.1672	3.7113	1.9372	-0.648	1.169	-0.083	-0.674	-0.869	-0.957	-0.987	3.07309103	7
	0.000200	10.0792	0.80283058	0.7396	2.1478	3.7128	1.9626	-0.600	1.195	-0.044	-0.627	-0.819	-0.905	-0.934	3.07309222	7
	0.000200	10.0792	0.80283475	0.7396	2.1185	3.7149	2.0002	-0.526	1.237	0.017	-0.554	-0.742	-0.826	-0.854	3.07309389	7
	0.000200	10.0792	0.80286008	0.7393	2.1455	3.7125	1.9635	-0.594	1.204	-0.036	-0.620	-0.813	-0.900	-0.929	3.07310486	7
	0.000200	10.0792	0.80287552	0.7392	2.1791	3.7100	1.9197	-0.678	1.158	-0.105	-0.703	-0.901	-0.990	-1.021	3.07311153	7
	0.000200	10.0792	0.80289418	0.7390	2.2222	3.7070	1.8643	-0.786	1.096	-0.194	-0.809	-1.012	-1.106	-1.138	3.07311964	7
	0.000200	10.0792	0.80291319	0.7387	2.2770	3.7033	1.7948	-0.922	1.015	-0.309	-0.943	-1.154	-1.252	-1.287	3.07312775	7
	0.000200	10.0792	0.80293036	0.7385	2.3248	3.7003	1.7348	-1.042	0.943	-0.409	-1.061	-1.278	-1.380	-1.416	3.07313514	7
	0.000200	10.0792	0.80294549	0.7382	2.3685	3.6976	1.6801	-1.151	0.890	-0.498	-1.166	-1.389	-1.495	-1.533	3.07314157	7
	0.000200	10.0792	0.80295891	0.7378	2.4115	3.6950	1.6265	-1.259	0.839	-0.584	-1.270	-1.498	-1.608	-1.647	3.07314730	7
	0.000200	10.0792	0.80297065	0.7375	2.4535	3.6925	1.5743	-1.364	0.789	-0.669	-1.371	-1.605	-1.718	-1.759	3.07315230	7
	0.000200	10.0792	0.80298108	0.7372	2.4945	3.6901	1.5233	-1.466	0.740	-0.751	-1.469	-1.709	-1.826	-1.869	3.07315683	7
	0.000200	10.0792	0.80299056	0.7368	2.5357	3.6876	1.4721	-1.569	0.694	-0.833	-1.568	-1.814	-1.934	-1.979	3.07316089	7
	0.000200	10.0792	0.80299920	0.7364	2.5768	3.6852	1.4210	-1.672	0.650	-0.914	-1.667	-1.919	-2.042	-2.088	3.07316470	7
	0.000200	10.0792	0.80300730	0.7360	2.6180	3.6827	1.3696	-1.775	0.607	-0.994	-1.766	-2.024	-2.151	-2.199	3.07316828	7
	0.000200	10.0792	0.80301481	0.7355	2.6590	3.6801	1.3182	-1.878	0.566	-1.073	-1.864	-2.128	-2.259	-2.309	3.07317138	7
	0.000200	10.0792	0.80302197	0.7350	2.6996	3.6777	1.2674	-1.979	0.525	-1.152	-1.961	-2.232	-2.366	-2.417	3.07317448	7
	0.000200	10.0792	0.80302888	0.7344	2.7398	3.6752	1.2170	-2.079	0.486	-1.228	-2.057	-2.334	-2.472	-2.525	3.07317734	7
	0.000200	10.0792	0.80303544	0.7338	2.7806	3.6727	1.1656	-2.181	0.458	-1.302	-2.152	-2.435	-2.578	-2.633	3.07318020	7
	0.000200	10.0792	0.80304140	0.7331	2.8224	3.6700	1.1129	-2.286	0.432	-1.377	-2.248	-2.539	-2.686	-2.743	3.07318282	7
	0.000200	10.0792	0.80304635	0.7325	2.8635	3.6674	1.0608	-2.389	0.410	-1.449	-2.343	-2.641	-2.792	-2.851	3.07318497	7
	0.000200	10.0792	0.80305052	0.7318	2.9049	3.6647	1.0083	-2.492	0.389	-1.521	-2.438	-2.744	-2.899	-2.960	3.07318664	7
	0.000200	10.0792	0.80305409	0.7312	2.9451	3.6620	0.9571	-2.593	0.374	-1.588	-2.529	-2.843	-3.004	-3.067	3.07318830	7
	0.000200	10.0792	0.80305743	0.7305	2.9848	3.6594	0.9063	-2.692	0.362	-1.654	-2.620	-2.942	-3.107	-3.172	3.07318974	7
	0.000200	10.0792	0.80306083	0.7296	3.0270	3.6565	0.8522	-2.797	0.352	-1.722	-2.715	-3.046	-3.217	-3.284	3.07319117	7
	0.000200	10.0792	0.80306387	0.7287	3.0713	3.6535	0.7952	-2.908	0.344	-1.792	-2.815	-3.156	-3.332	-3.402	3.07319260	7
	0.000200	10.0792	0.80306488	0.7284	3.0895	3.6522	0.7716	-2.954	0.342	-1.820	-2.856	-3.201	-3.380	-3.451	3.07319283	7
	0.000200	10.0792	0.80306512	0.7283	3.1255	3.6496	0.7251	-3.044	0.343	-1.873	-2.936	-3.290	-3.473	-3.546	3.07319307	7
	0.000200	10.0792	0.80306542	0.7282	3.1698	3.6463	0.6677	-3.154	0.352	-1.935	-3.030	-3.395	-3.585	-3.661	3.07319307	7
	0.000200	10.0792	0.80306584	0.7280	3.2094	3.6433	0.6161	-3.253	0.363	-1.989	-3.113	-3.489	-3.684	-3.764	3.07319331	7
	0.000200	10.0792	0.80306607	0.7279	3.2134	3.6431	0.6110	-3.264	0.363	-1.995	-3.122	-3.498	-3.695	-3.774	3.07319355	7
	0.000200	10.0792	0.80306607	0.7279	3.2134	3.6431	0.6110	-3.264	0.363	-1.995	-3.122	-3.499	-3.695	-3.774	3.07319355	8
